Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Brazil,0.649885857061245,0.6621305351815899,0.701775493581078,0.7060495123389721,0.699884334182385,0.676455200716995,0.75037499196875,0.7518873653864621,0.856553523540682,0.909093429153694,0.985788081189306,1.0528578193712,1.14523763153846,1.29536175011696,1.3700880806544098,1.4099056701398602,1.41318065735167,1.44950777667735,1.53686271988334,1.59759916005655,1.5501211443696103,1.39035226474718,1.36109829978614,1.2872435101086102,1.27513315493103,1.33986351990277,1.44004760300955,1.47297773012822,1.45768526717776,1.46263195627121,1.33057522748249,1.35300162566594,1.35265678686564,1.37189195989322,1.39695292278059,1.49055774257443,1.597062891389,1.6835811622297,1.71251622188884,1.74455845685071,1.7888288436811102,1.80342619486481,1.76720718153163,1.7015086427618602,1.77580703557726,1.77572199746423,1.77490938079997,1.84883593997795,1.9380268626479,1.8094606429673896,2.0322038162317697,2.11184451477929,2.26687811082304,2.4018595205759903,2.49936201612059,2.34736573083425,2.14349752363003,2.16442150357383,2.04187419904738
China,1.17038137226978,0.836046900792028,0.661428164381093,0.6400018993602851,0.625646053941047,0.665524211218076,0.710891381561055,0.5741621469750179,0.60545199674633,0.7251495091234571,0.942934534989582,1.04223969658961,1.08067663654397,1.09819569131687,1.09736711056811,1.2501240949590502,1.28528313553995,1.38884289658754,1.5292011096411202,1.5426750986837,1.49525074931082,1.46043181655825,1.56673968353113,1.62905590778943,1.7504480601837302,1.87105479144466,1.93943425697654,2.03841068876927,2.1509052249848,2.15307791087471,1.91454256354691,2.0005474547698103,2.07574443977098,2.2432453073554903,2.31902906023065,2.56036618514261,2.51725185823991,2.54346279698392,2.6024872477223,2.51385967503103,2.64847997655715,2.7729291976255097,2.9743283348953504,3.42541136293077,3.95180062882163,4.46347375203265,4.906034995652241,5.30259468770037,5.43161049480808,5.79534426032481,6.33216591101925,6.90279214064116,7.05800347228649,7.320485052085639,7.252919143571289,7.169112177476991,7.11870541429571,7.22576899079988,7.405211347497361
India,0.267634187658387,0.283703708332103,0.3058509574813239,0.321794975783271,0.308168696945781,0.332527208586011,0.337039496119538,0.330973864389086,0.352457484671979,0.351187330237346,0.351488937755101,0.362529741747863,0.374899181018864,0.377193438979256,0.381064004827378,0.40475111253695,0.41369698702344,0.427724734158462,0.4241140755971599,0.434690107142575,0.4492666663287329,0.473644450779557,0.477490561428305,0.505276829721864,0.506132024808189,0.543976972910751,0.57055616990674,0.595939661217072,0.6299504758467829,0.676937713299183,0.6441020264617989,0.681429665603252,0.6931212313595051,0.703544619470025,0.727526089342543,0.7688376751035071,0.7906631485400429,0.8207413098403871,0.823779815126911,0.870943498219465,0.889827520407466,0.88733015496834,0.903241997603391,0.913962074164491,0.962435743168246,0.991399582912634,1.04183979629495,1.1292167893743998,1.18590477170691,1.28808099727395,1.34921446581292,1.40831559281322,1.50782097489256,1.5355600591395,1.6493275187685,1.6411983927439198,1.64835905308142,1.71919020043,1.79982544579379
South Africa,5.7272227055277005,5.83262093203853,5.887167587317481,5.961337136735031,6.3323432631240095,6.61654531237248,6.45385807777342,6.56082402278096,6.59361965131846,6.665435015462119,6.785927482839321,7.4372976887762,7.37604899199653,7.25683886942256,7.19822600838854,7.3506839640464605,7.47439885373201,7.55074018401554,7.4468338624249695,7.86668855163046,7.9999976187784,8.77399384551818,9.311609134298768,9.42868968278197,9.92251768347734,9.92121448730366,9.87746326750609,9.59320837791962,9.773399973590433,9.49366755787968,6.7297985867423,6.424621765737291,6.1754299444638,6.21768001083117,6.212642269717519,6.37589351864444,6.48611431067446,6.72103043269181,6.78788155163862,6.28053902798944,6.33187638428488,7.03513388873587,7.1812230453599,7.55813407176488,8.03461755689857,7.887120032656241,7.827679844017251,8.08025021943305,8.56899406245209,8.00403938323371,8.30017911837692,7.867123605430139,8.07663305380863,8.13733274039167,8.21315797849318,7.671201555025211,7.56445088105357,7.632729355369401,7.4966448945296
